customer_key,customer_number,customer_name,age_segment,customer_segment,total_orders,total_sales,total_quantity_purch,total_products,recency,AOV,avg_monthly_spent
17628,AW00028627,Edward Collins,60 - 69,New,1,3578,1,1,166,3578,3578
17762,AW00028761,Robert Campbell,40 - 49,New,1,3578,1,1,166,3578,3578
17646,AW00028645,Martin Fernandez,40 - 49,New,1,3578,1,1,166,3578,3578
17793,AW00028792,Henry Stone,60 - 69,New,1,3578,1,1,166,3578,3578
17773,AW00028772,Eric Hughes,60 - 69,New,1,3578,1,1,166,3578,3578
17775,AW00028774,Latasha Rowe,40 - 49,New,1,3578,1,1,166,3578,3578
17676,AW00028675,Angel Mitchell,50 - 59,New,1,3578,1,1,166,3578,3578
17629,AW00028628,Courtney Phillips,60 - 69,New,1,3578,1,1,166,3578,3578
17651,AW00028650,Jessica Clark,50 - 59,New,1,3578,1,1,166,3578,3578
17655,AW00028654,Miguel Nelson,40 - 49,New,1,3578,1,1,166,3578,3578
17656,AW00028655,Devin Smith,50 - 59,New,1,3578,1,1,166,3578,3578
17659,AW00028658,Jasmine Bailey,50 - 59,New,1,3578,1,1,166,3578,3578
17766,AW00028765,Abigail Gonzales,40 - 49,New,1,3578,1,1,166,3578,3578
17630,AW00028629,Cynthia Madan,60 - 69,New,1,3578,1,1,166,3578,3578
17645,AW00028644,Martha Chow,40 - 49,New,1,3578,1,1,166,3578,3578
17652,AW00028651,Lauren Brown,50 - 59,New,1,3578,1,1,166,3578,3578
18450,AW00029449,Laura Chen,Above 70,New,1,3400,1,1,166,3400,3400
17408,AW00028407,Emma Miller,50 - 59,New,1,3375,1,1,166,3375,3375
17620,AW00028619,Brianna Bailey,60 - 69,New,1,3578,1,1,166,3578,3578
17776,AW00028775,Morgan Anderson,60 - 69,New,1,3578,1,1,166,3578,3578
17764,AW00028763,Mohamed Pal,40 - 49,New,1,3578,1,1,166,3578,3578
17796,AW00028795,Jesse Allen,50 - 59,New,1,3578,1,1,166,3578,3578
17622,AW00028621,Kristen Liu,50 - 59,New,1,3578,1,1,166,3578,3578
17636,AW00028635,Levi Gonzalez,40 - 49,New,1,3578,1,1,166,3578,3578
17798,AW00028797,Alexandra Wood,60 - 69,New,1,3578,1,1,166,3578,3578
17800,AW00028799,Amber Nelson,60 - 69,New,1,3578,1,1,166,3578,3578
17644,AW00028643,Xavier Gray,40 - 49,New,1,3578,1,1,166,3578,3578
17415,AW00028414,Bradley Luo,40 - 49,New,1,3400,1,1,166,3400,3400
17671,AW00028670,Julia Gonzales,40 - 49,New,1,3578,1,1,166,3578,3578
17677,AW00028676,Alex Bailey,50 - 59,New,1,3578,1,1,166,3578,3578
17619,AW00028618,Katelyn Bailey,50 - 59,New,1,3578,1,1,166,3578,3578
17650,AW00028649,Nathan Martinez,40 - 49,New,1,3578,1,1,166,3578,3578
17658,AW00028657,Ryan Hayes,50 - 59,New,1,3578,1,1,166,3578,3578
15644,AW00026643,Benjamin Miller,60 - 69,New,1,699,1,1,166,699,699
17626,AW00028625,Logan Griffin,60 - 69,New,1,3578,1,1,166,3578,3578
18411,AW00029410,Lucas Price,40 - 49,New,1,3400,1,1,166,3400,3400
17662,AW00028661,Dalton Ward,40 - 49,New,1,3578,1,1,166,3578,3578
17830,AW00028829,Robert Bryant,50 - 59,New,1,3578,1,1,166,3578,3578
18127,AW00029126,Chloe Cox,40 - 49,New,1,3578,1,1,165,3578,3578
17989,AW00028988,Harold Perez,Above 70,New,1,3578,1,1,165,3578,3578
17828,AW00028827,Joshua Robinson,40 - 49,New,1,3578,1,1,165,3578,3578
17854,AW00028853,Miguel Davis,40 - 49,New,1,3578,1,1,165,3578,3578
17998,AW00028997,Hector Carlson,Above 70,New,1,3578,1,1,165,3578,3578
18468,AW00029467,Monica Mehta,50 - 59,New,1,3375,1,1,165,3375,3375
17805,AW00028804,Wyatt Allen,40 - 49,New,1,3578,1,1,165,3578,3578
17826,AW00028825,Caleb Hernandez,40 - 49,New,1,3578,1,1,165,3578,3578
17858,AW00028857,Matthew Johnson,50 - 59,New,1,3578,1,1,165,3578,3578
18059,AW00029058,Olivia Reed,40 - 49,New,1,3578,1,1,165,3578,3578
18140,AW00029139,Riley Coleman,50 - 59,New,1,3578,1,1,165,3578,3578
17853,AW00028852,Mariah Watson,40 - 49,New,1,3578,1,1,165,3578,3578
18057,AW00029056,Angelica Griffin,40 - 49,New,1,3578,1,1,165,3578,3578
18137,AW00029136,Caroline Bryant,50 - 59,New,1,3578,1,1,165,3578,3578
17808,AW00028807,Maria Cox,40 - 49,New,1,3578,1,1,165,3578,3578
17834,AW00028833,Abigail Harris,50 - 59,New,1,3578,1,1,165,3578,3578
18109,AW00029108,Seth Evans,40 - 49,New,1,3578,1,1,165,3578,3578
17822,AW00028821,Blake Jackson,40 - 49,New,1,3578,1,1,165,3578,3578
17839,AW00028838,Jasmine Ross,40 - 49,New,1,3578,1,1,165,3578,3578
17857,AW00028856,Luke Wang,50 - 59,New,1,3578,1,1,165,3578,3578
17967,AW00028966,Martha Li,60 - 69,New,1,3578,1,1,165,3578,3578
18467,AW00029466,Lance Jimenez,Above 70,New,1,3375,1,1,165,3375,3375
18018,AW00029017,Gabriel Long,Above 70,New,1,3578,1,1,165,3578,3578
17831,AW00028830,Matthew Smith,50 - 59,New,1,3578,1,1,165,3578,3578
18111,AW00029110,Sydney Smith,40 - 49,New,1,3578,1,1,165,3578,3578
17850,AW00028849,Garrett Murphy,40 - 49,New,1,3578,1,1,165,3578,3578
17852,AW00028851,Miguel Mitchell,50 - 59,New,1,3578,1,1,165,3578,3578
17994,AW00028993,Destiny Perry,Above 70,New,1,3578,1,1,165,3578,3578
18475,AW00029474,Jaime Raje,60 - 69,New,1,3375,1,1,165,3375,3375
17836,AW00028835,Elijah Phillips,50 - 59,New,1,3578,1,1,165,3578,3578
17844,AW00028843,Chloe Price,50 - 59,New,1,3578,1,1,165,3578,3578
17991,AW00028990,Ann Raman,Above 70,New,1,3578,1,1,165,3578,3578
18061,AW00029060,David Washington,40 - 49,New,1,3578,1,1,165,3578,3578
17832,AW00028831,Elizabeth Harris,50 - 59,New,1,3578,1,1,165,3578,3578
17821,AW00028820,Naomi Alvarez,40 - 49,New,1,3578,1,1,165,3578,3578
17990,AW00028989,Angela Cox,Above 70,New,1,3578,1,1,165,3578,3578
18017,AW00029016,Jackson Perez,Above 70,New,1,3578,1,1,165,3578,3578
17824,AW00028823,Xavier Brown,40 - 49,New,1,3578,1,1,165,3578,3578
17825,AW00028824,Brandon Gonzales,40 - 49,New,1,3578,1,1,165,3578,3578
18011,AW00029010,Jennifer Long,Above 70,New,1,3578,1,1,165,3578,3578
18133,AW00029132,Brianna Cook,50 - 59,New,1,3578,1,1,165,3578,3578
18009,AW00029008,Andres Luo,Above 70,New,1,3578,1,1,165,3578,3578
17806,AW00028805,Marissa Bennett,40 - 49,New,1,3578,1,1,165,3578,3578
18060,AW00029059,Jocelyn Perry,40 - 49,New,1,3578,1,1,165,3578,3578
18107,AW00029106,Calvin Beck,40 - 49,New,1,3578,1,1,165,3578,3578
17827,AW00028826,Jack Sharma,40 - 49,New,1,3578,1,1,165,3578,3578
18476,AW00029475,Jared Ward,40 - 49,New,1,3400,1,1,165,3400,3400
18071,AW00029070,Arianna Simmons,40 - 49,New,1,3578,1,1,165,3578,3578
17823,AW00028822,Amanda Alexander,40 - 49,New,1,3578,1,1,165,3578,3578
17840,AW00028839,Connor Parker,40 - 49,New,1,3578,1,1,165,3578,3578
15783,AW00026782,Seth Lewis,Below 40,New,1,699,1,1,164,699,699
18144,AW00029143,Grace Jenkins,50 - 59,New,1,3578,1,1,164,3578,3578
18171,AW00029170,Alexandra Adams,60 - 69,New,1,3578,1,1,164,3578,3578
18152,AW00029151,Caroline Long,50 - 59,New,1,3578,1,1,164,3578,3578
18141,AW00029140,Richard Ward,50 - 59,New,1,3578,1,1,164,3578,3578
18143,AW00029142,Ashley Smith,50 - 59,New,1,3578,1,1,164,3578,3578
11976,AW00022975,Courtney Turner,40 - 49,New,1,3578,1,1,164,3578,3578
18142,AW00029141,Suzanne Wang,50 - 59,New,1,3578,1,1,164,3578,3578
18147,AW00029146,Ian Henderson,50 - 59,New,1,3578,1,1,164,3578,3578
18170,AW00029169,Victoria Bailey,60 - 69,New,1,3578,1,1,164,3578,3578
11972,AW00022971,Morgan Howard,Below 40,New,1,3578,1,1,164,3578,3578
18159,AW00029158,Ian Edwards,50 - 59,New,1,3578,1,1,164,3578,3578
18164,AW00029163,Mason Murphy,60 - 69,New,1,3578,1,1,164,3578,3578
18158,AW00029157,Seth Powell,40 - 49,New,1,3578,1,1,164,3578,3578
18199,AW00029198,Faith Ramirez,60 - 69,New,1,3578,1,1,164,3578,3578
18255,AW00029254,Erin Sanchez,60 - 69,New,1,3578,1,1,164,3578,3578
18146,AW00029145,Shelby Gray,50 - 59,New,1,3578,1,1,164,3578,3578
18477,AW00029476,Elizabeth Bradley,60 - 69,New,1,3400,1,1,164,3400,3400
18149,AW00029148,Gabriella Murphy,50 - 59,New,1,3578,1,1,164,3578,3578
18157,AW00029156,Ashley Barnes,40 - 49,New,1,3578,1,1,164,3578,3578
18209,AW00029208,Amber Lopez,50 - 59,New,1,3578,1,1,164,3578,3578
18145,AW00029144,Brandon Zhang,50 - 59,New,1,3578,1,1,164,3578,3578
18208,AW00029207,Katelyn James,50 - 59,New,1,3578,1,1,164,3578,3578
18148,AW00029147,Mary Roberts,50 - 59,New,1,3578,1,1,164,3578,3578
18156,AW00029155,Gabriella Kelly,40 - 49,New,1,3578,1,1,164,3578,3578
18151,AW00029150,Wyatt Griffin,50 - 59,New,1,3578,1,1,164,3578,3578
17649,AW00028648,Dylan Harris,40 - 49,New,1,3578,1,1,163,3578,3578
17631,AW00028630,Jack Zimmerman,50 - 59,New,1,3578,1,1,163,3578,3578
17779,AW00028778,Maurice Sharma,50 - 59,New,1,3578,1,1,163,3578,3578
17444,AW00028443,Alfredo Dominguez,40 - 49,New,1,3375,1,1,163,3375,3375
17037,AW00028036,Jonathan Gonzales,Above 70,New,1,3578,1,1,163,3578,3578
17450,AW00028449,Jarred Gill,50 - 59,New,1,3375,1,1,163,3375,3375
15790,AW00026789,Chase Morris,40 - 49,New,1,699,1,1,163,699,699
17179,AW00028178,Katherine James,40 - 49,New,1,3578,1,1,163,3578,3578
17364,AW00028363,Savannah Travers,40 - 49,New,1,3578,1,1,163,3578,3578
18353,AW00029352,Lydia Gonzalez,50 - 59,New,1,3578,1,1,163,3578,3578
18286,AW00029285,Thomas Adams,Above 70,New,1,3578,1,1,163,3578,3578
18327,AW00029326,Victoria Diaz,40 - 49,New,1,3578,1,1,163,3578,3578
17198,AW00028197,Kayla Rodriguez,50 - 59,New,1,3578,1,1,163,3578,3578
17093,AW00028092,Morgan Hall,40 - 49,New,1,3578,1,1,163,3578,3578
17162,AW00028161,Jessica Perry,40 - 49,New,1,3578,1,1,163,3578,3578
17621,AW00028620,Cole Richardson,50 - 59,New,1,3578,1,1,163,3578,3578
17199,AW00028198,Jared Moyer,60 - 69,New,1,3578,1,1,163,3578,3578
17166,AW00028165,Alexa Rivera,50 - 59,New,1,3578,1,1,163,3578,3578
18482,AW00029481,Ivan Suri,60 - 69,New,1,3375,1,1,163,3375,3375
17130,AW00028129,Justin Griffin,40 - 49,New,1,3578,1,1,163,3578,3578
17177,AW00028176,Natalie Roberts,50 - 59,New,1,3578,1,1,163,3578,3578
17014,AW00028013,James Miller,Above 70,New,1,3578,1,1,163,3578,3578
17131,AW00028130,Joshua Taylor,40 - 49,New,1,3578,1,1,163,3578,3578
17170,AW00028169,Lucas Blue,50 - 59,New,1,3578,1,1,163,3578,3578
18335,AW00029334,Paige Howard,40 - 49,New,1,3578,1,1,163,3578,3578
18336,AW00029335,Justin Bryant,40 - 49,New,1,3578,1,1,163,3578,3578
18351,AW00029350,Julia Thompson,50 - 59,New,1,3578,1,1,163,3578,3578
17625,AW00028624,Carson Jenkins,60 - 69,New,1,3578,1,1,163,3578,3578
16753,AW00027752,Christian Butler,40 - 49,New,1,3578,1,1,163,3578,3578
17647,AW00028646,Alexis Moore,40 - 49,New,1,3578,1,1,163,3578,3578
17648,AW00028647,Hannah Foster,40 - 49,New,1,3578,1,1,163,3578,3578
17178,AW00028177,Cameron Henderson,50 - 59,New,1,3578,1,1,163,3578,3578
18281,AW00029280,Erin Cook,50 - 59,New,1,3578,1,1,163,3578,3578
18355,AW00029354,Isaiah Edwards,50 - 59,New,1,3578,1,1,163,3578,3578
16673,AW00027672,Justin Brown,60 - 69,New,1,3578,1,1,163,3578,3578
18341,AW00029340,Rachel Cox,40 - 49,New,1,3578,1,1,163,3578,3578
17355,AW00028354,Ian Wilson,50 - 59,New,1,3578,1,1,163,3578,3578
17575,AW00028574,Kayla Flores,40 - 49,New,1,3578,1,1,163,3578,3578
17627,AW00028626,Bailey Hernandez,40 - 49,New,1,3578,1,1,163,3578,3578
17174,AW00028173,Timothy Young,60 - 69,New,1,3578,1,1,163,3578,3578
17052,AW00028051,Thomas Young,60 - 69,New,1,3578,1,1,163,3578,3578
17657,AW00028656,Lucas Murphy,50 - 59,New,1,3578,1,1,163,3578,3578
17471,AW00028470,Tamara Tang,60 - 69,New,1,3400,1,1,162,3400,3400
17459,AW00028458,Casey She,50 - 59,New,1,3375,1,1,162,3375,3375
17653,AW00028652,Mariah Murphy,50 - 59,New,1,3578,1,1,162,3578,3578
17479,AW00028478,Riley Long,Above 70,New,1,3375,1,1,162,3375,3375
17472,AW00028471,Phillip Sullivan,60 - 69,New,1,3375,1,1,162,3375,3375
12567,AW00023566,Benjamin Shan,40 - 49,New,1,3578,1,1,161,3578,3578
12807,AW00023806,Olivia Foster,60 - 69,New,1,3578,1,1,161,3578,3578
17493,AW00028492,Bethany Tang,50 - 59,New,1,3375,1,1,160,3375,3375
17492,AW00028491,Cassie Jai,50 - 59,New,1,3375,1,1,160,3375,3375
16027,AW00027026,Jonathan Perry,60 - 69,New,1,699,1,1,159,699,699
9076,AW00020075,Aaron Allen,60 - 69,New,1,3400,1,1,159,3400,3400
13494,AW00024493,Seth Bennett,40 - 49,New,1,3578,1,1,159,3578,3578
17505,AW00028504,Reginald Gomez,50 - 59,New,1,3375,1,1,159,3375,3375
13492,AW00024491,Kaitlyn Russell,40 - 49,New,1,3578,1,1,159,3578,3578
13647,AW00024646,Juan Murphy,Above 70,New,1,3578,1,1,159,3578,3578
13502,AW00024501,Victoria Garcia,40 - 49,New,1,3578,1,1,159,3578,3578
13977,AW00024976,Stephanie Cooper,Above 70,New,1,2182,1,1,158,2182,2182
14047,AW00025046,Caleb Long,40 - 49,New,1,2182,1,1,158,2182,2182
17664,AW00028663,Marcus Coleman,50 - 59,New,1,2443,1,1,158,2443,2443
13782,AW00024781,Carmen Garcia,40 - 49,New,1,2182,1,1,158,2182,2182
17767,AW00028766,Joe Alonso,Below 40,New,1,2443,1,1,158,2443,2443
15128,AW00026127,Terry Chander,Above 70,New,1,2049,1,1,158,2049,2049
15175,AW00026174,Isaac Adams,40 - 49,New,1,2071,1,1,158,2071,2071
15250,AW00026249,Thomas Ross,60 - 69,New,1,2071,1,1,158,2071,2071
13978,AW00024977,Sophia Green,Above 70,New,1,2182,1,1,158,2182,2182
14095,AW00025094,Charles Thomas,50 - 59,New,1,2443,1,1,158,2443,2443
14094,AW00025093,Madison Griffin,50 - 59,New,1,2182,1,1,158,2182,2182
17511,AW00028510,Gregory Andersen,60 - 69,New,1,2071,1,1,158,2071,2071
13825,AW00024824,Alexandria Wood,50 - 59,New,1,2182,1,1,158,2182,2182
13787,AW00024786,Haley Adams,40 - 49,New,1,2443,1,1,158,2443,2443
13818,AW00024817,Victoria Richardson,Below 40,New,1,2182,1,1,158,2182,2182
14062,AW00025061,Julia Hughes,40 - 49,New,1,2443,1,1,158,2443,2443
17670,AW00028669,Jordan Carter,40 - 49,New,1,2182,1,1,158,2182,2182
15184,AW00026183,Allen Arthur,40 - 49,New,1,2071,1,1,158,2071,2071
17660,AW00028659,Vanessa Simmons,50 - 59,New,1,2443,1,1,158,2443,2443
13833,AW00024832,Morgan Martin,50 - 59,New,1,2182,1,1,158,2182,2182
17533,AW00028532,Tony Xie,50 - 59,New,1,2071,1,1,157,2071,2071
17803,AW00028802,Allison Nelson,40 - 49,New,1,2443,1,1,157,2443,2443
14096,AW00025095,Adam Jai,40 - 49,New,1,2443,1,1,157,2443,2443
14362,AW00025361,Haley Ross,60 - 69,New,1,2443,1,1,157,2443,2443
17542,AW00028541,Isabella Perez,40 - 49,New,1,2049,1,1,157,2049,2049
17820,AW00028819,Grace Bennett,40 - 49,New,1,2182,1,1,157,2182,2182
17851,AW00028850,Nelson Hernandez,40 - 49,New,1,2443,1,1,157,2443,2443
14101,AW00025100,Kristen Huang,60 - 69,New,1,2443,1,1,157,2443,2443
17833,AW00028832,Joseph Rodriguez,50 - 59,New,1,2182,1,1,157,2182,2182
16028,AW00027027,Jennifer White,60 - 69,New,1,783,1,1,157,783,783
17548,AW00028547,April Shen,Below 40,New,1,2049,1,1,157,2049,2049
14364,AW00025363,Alexandria Gray,60 - 69,New,1,2443,1,1,157,2443,2443
17838,AW00028837,Victoria Rodriguez,40 - 49,New,1,2182,1,1,157,2182,2182
14865,AW00025864,Petr Lazecky,Above 70,New,1,2443,1,1,157,2443,2443
17849,AW00028848,Justin Butler,40 - 49,New,1,2182,1,1,157,2182,2182
17819,AW00028818,Dwayne Hernandez,40 - 49,New,1,2182,1,1,157,2182,2182
14893,AW00025892,Stephanie Price,60 - 69,New,1,2443,1,1,157,2443,2443
16044,AW00027043,Dalton Murphy,60 - 69,New,1,783,1,1,157,783,783
14372,AW00025371,Renee Gomez,40 - 49,New,1,2182,1,1,157,2182,2182
14884,AW00025883,Luis Carter,60 - 69,New,1,2443,1,1,157,2443,2443
17837,AW00028836,Lauren Cook,40 - 49,New,1,2443,1,1,157,2443,2443
15317,AW00026316,Stephanie Hughes,50 - 59,New,1,1000,1,1,157,1000,1000
14876,AW00025875,Jocelyn Price,60 - 69,New,1,2443,1,1,157,2443,2443
17541,AW00028540,Leah Zhang,40 - 49,New,1,2049,1,1,157,2049,2049
17835,AW00028834,Natalie Hill,50 - 59,New,1,2443,1,1,157,2443,2443
17513,AW00028512,Dwayne Alonso,40 - 49,New,1,2049,1,1,157,2049,2049
17520,AW00028519,Jsus Ramos,50 - 59,New,1,2049,1,1,157,2049,2049
18014,AW00029013,Emma Hall,60 - 69,New,1,2182,1,1,157,2182,2182
18136,AW00029135,Adam Allen,50 - 59,New,1,2182,1,1,157,2182,2182
14394,AW00025393,Lucas Cox,40 - 49,New,1,2443,1,1,157,2443,2443
17799,AW00028798,Timothy Phillips,50 - 59,New,1,2443,1,1,157,2443,2443
17530,AW00028529,Tara Chande,50 - 59,New,1,2049,1,1,157,2049,2049
17686,AW00028685,Marshall Zhu,40 - 49,New,1,2049,1,1,156,2049,2049
17561,AW00028560,Peggy Smith,40 - 49,New,1,2071,1,1,156,2071,2071
16072,AW00027071,Anthony Clark,40 - 49,New,1,783,1,1,156,783,783
17560,AW00028559,Billy Gutierrez,40 - 49,New,1,2049,1,1,156,2049,2049
17684,AW00028683,Mallory Munoz,40 - 49,New,1,2049,1,1,156,2049,2049
16054,AW00027053,Steven Cook,40 - 49,New,1,783,1,1,156,783,783
18150,AW00029149,Ariana Bell,50 - 59,New,1,2443,1,1,156,2443,2443
18153,AW00029152,Steven Sanders,50 - 59,New,1,2182,1,1,156,2182,2182
16061,AW00027060,Lucas Coleman,40 - 49,New,1,783,1,1,156,783,783
16063,AW00027062,Edward Harris,40 - 49,New,1,783,1,1,156,783,783
14912,AW00025911,Alexandra Sanders,40 - 49,New,1,2182,1,1,156,2182,2182
16085,AW00027084,Fernando Russell,50 - 59,New,1,783,1,1,156,783,783
17712,AW00028711,Rebekah Torres,50 - 59,New,1,2071,1,1,155,2071,2071
17709,AW00028708,Darryl Sun,60 - 69,New,1,2071,1,1,155,2071,2071
17708,AW00028707,Sharon Raje,60 - 69,New,1,2071,1,1,155,2071,2071
17690,AW00028689,Kelvin Zhang,50 - 59,New,1,2049,1,1,155,2049,2049
15482,AW00026481,Luke Young,Above 70,New,1,2071,1,1,155,2071,2071
16083,AW00027082,Zachary Taylor,50 - 59,New,1,783,1,1,155,783,783
18337,AW00029336,Nathaniel Bailey,40 - 49,New,1,2182,1,1,155,2182,2182
17725,AW00028724,Marvin Navarro,40 - 49,New,1,2049,1,1,155,2049,2049
18160,AW00029159,Emma Morgan,50 - 59,New,1,2443,1,1,155,2443,2443
18155,AW00029154,Eduardo Bennett,50 - 59,New,1,2182,1,1,155,2182,2182
18282,AW00029281,Charles Anderson,60 - 69,New,1,2443,1,1,155,2443,2443
17691,AW00028690,Cory Chandra,50 - 59,New,1,2049,1,1,155,2049,2049
15483,AW00026482,Sydney Hill,Above 70,New,1,1000,1,1,154,1000,1000
16086,AW00027085,Christian Wilson,40 - 49,New,1,783,1,1,154,783,783
16100,AW00027099,Zachary Williams,40 - 49,New,1,783,1,1,154,783,783
16102,AW00027101,Eduardo Bell,50 - 59,New,1,783,1,1,154,783,783
15497,AW00026496,Cassidy Griffin,Above 70,New,1,1000,1,1,154,1000,1000
16103,AW00027102,Katherine Miller,40 - 49,New,1,783,1,1,154,783,783
17728,AW00028727,Brett Madan,Below 40,New,1,2071,1,1,154,2071,2071
16266,AW00027265,Isabella Thomas,50 - 59,New,1,783,1,1,153,783,783
15504,AW00026503,Jeremiah Townsend,60 - 69,New,1,1000,1,1,153,1000,1000
15513,AW00026512,Christina Cooper,60 - 69,New,1,1000,1,1,153,1000,1000
15505,AW00026504,Jennifer Robinson,Above 70,New,1,1000,1,1,153,1000,1000
17740,AW00028739,Mya Perry,40 - 49,New,1,2049,1,1,153,2049,2049
17729,AW00028728,Dylan Long,40 - 49,New,1,2049,1,1,153,2049,2049
16260,AW00027259,Angela Diaz,40 - 49,New,1,783,1,1,153,783,783
17750,AW00028749,Franklin Zhou,40 - 49,New,1,2049,1,1,153,2049,2049
16243,AW00027242,Hunter Diaz,40 - 49,New,1,783,1,1,153,783,783
15000,AW00025999,Joshua Thompson,60 - 69,New,1,2182,1,1,153,2182,2182
14996,AW00025995,Jack Phillips,50 - 59,New,1,2443,1,1,153,2443,2443
16253,AW00027252,Andrea Stewart,40 - 49,New,1,783,1,1,153,783,783
16254,AW00027253,Connor Jai,40 - 49,New,1,783,1,1,153,783,783
17737,AW00028736,Paula Navarro,40 - 49,New,1,2071,1,1,153,2071,2071
15050,AW00026049,Christopher White,50 - 59,New,1,2182,1,1,152,2182,2182
18362,AW00029361,Sheena Nara,50 - 59,New,1,2071,1,1,152,2071,2071
15718,AW00026717,David Simpson,Above 70,New,1,2071,1,1,152,2071,2071
15787,AW00026786,Seth Smith,40 - 49,New,1,2071,1,1,152,2071,2071
15806,AW00026805,Alexandria Reed,40 - 49,New,1,2071,1,1,152,2071,2071
15802,AW00026801,Wyatt Washington,40 - 49,New,1,2049,1,1,152,2049,2049
15712,AW00026711,Mya Bryant,60 - 69,New,1,2049,1,1,152,2049,2049
15812,AW00026811,Rachael Sanchez,40 - 49,New,1,2071,1,1,152,2071,2071
15735,AW00026734,Morgan Powell,60 - 69,New,1,2049,1,1,152,2049,2049
15815,AW00026814,Alex Hernandez,50 - 59,New,1,2049,1,1,152,2049,2049
15736,AW00026735,Grace White,60 - 69,New,1,2071,1,1,152,2071,2071
15711,AW00026710,Jan Green,60 - 69,New,1,2071,1,1,152,2071,2071
15014,AW00026013,Victoria Taylor,50 - 59,New,1,2443,1,1,152,2443,2443
15726,AW00026725,Alexis Smith,60 - 69,New,1,2049,1,1,152,2049,2049
15725,AW00026724,Sydney Edwards,60 - 69,New,1,2049,1,1,152,2049,2049
15727,AW00026726,Danielle Rivera,60 - 69,New,1,2071,1,1,152,2071,2071
18365,AW00029364,Lee Rubio,50 - 59,New,1,2049,1,1,152,2049,2049
18381,AW00029380,Teresa Blanco,50 - 59,New,1,2071,1,1,152,2071,2071
15732,AW00026731,Ethan Clark,60 - 69,New,1,2049,1,1,152,2049,2049
16055,AW00027054,Shawn Sharma,60 - 69,New,1,2071,1,1,152,2071,2071
16065,AW00027064,Barbara Chande,40 - 49,New,1,2071,1,1,152,2071,2071
15816,AW00026815,Erin Cox,50 - 59,New,1,2049,1,1,151,2049,2049
18416,AW00029415,Oscar Flores,40 - 49,New,1,2049,1,1,151,2049,2049
16021,AW00027020,Rachel Perry,60 - 69,New,1,2071,1,1,151,2071,2071
16079,AW00027078,Chloe Scott,40 - 49,New,1,2071,1,1,151,2071,2071
18405,AW00029404,Chloe Ross,50 - 59,New,1,2049,1,1,151,2049,2049
16059,AW00027058,Nathan Butler,40 - 49,New,1,2049,1,1,151,2049,2049
18398,AW00029397,Walter Ramos,40 - 49,New,1,2049,1,1,151,2049,2049
16057,AW00027056,Mackenzie James,60 - 69,New,1,2071,1,1,151,2071,2071
16078,AW00027077,Robert Henderson,40 - 49,New,1,2071,1,1,151,2071,2071
16051,AW00027050,Chloe Turner,50 - 59,New,1,2071,1,1,151,2071,2071
16268,AW00027267,Emily Davis,40 - 49,New,1,783,1,1,151,783,783
16064,AW00027063,Taylor Flores,40 - 49,New,1,2071,1,1,151,2071,2071
16069,AW00027068,Jade Kelly,40 - 49,New,1,2049,1,1,151,2049,2049
16046,AW00027045,Angel Brooks,60 - 69,New,1,2049,1,1,151,2049,2049
16070,AW00027069,Gabriella Perez,40 - 49,New,1,2049,1,1,151,2049,2049
16077,AW00027076,Dakota Russell,40 - 49,New,1,2071,1,1,151,2071,2071
16048,AW00027047,Yolanda Rai,60 - 69,New,1,2049,1,1,151,2049,2049
16052,AW00027051,Charles Brown,60 - 69,New,1,2049,1,1,151,2049,2049
16068,AW00027067,Jennifer Rodriguez,40 - 49,New,1,2049,1,1,151,2049,2049
18415,AW00029414,Lydia Patel,40 - 49,New,1,2071,1,1,151,2071,2071
16022,AW00027021,Victoria Peterson,40 - 49,New,1,2071,1,1,151,2071,2071
16045,AW00027044,Carol Long,60 - 69,New,1,2049,1,1,151,2049,2049
16088,AW00027087,Justin Clark,50 - 59,New,1,2071,1,1,151,2071,2071
18480,AW00029479,Tommy Tang,50 - 59,New,1,2049,1,1,150,2049,2049
16089,AW00027088,Tristan Patterson,40 - 49,New,1,2071,1,1,150,2071,2071
16084,AW00027083,Kevin Perry,50 - 59,New,1,2049,1,1,150,2049,2049
16080,AW00027079,Natalie Lewis,40 - 49,New,1,2071,1,1,150,2071,2071
16081,AW00027080,Nathan Campbell,50 - 59,New,1,2071,1,1,150,2071,2071
16082,AW00027081,Jason Ross,50 - 59,New,1,2049,1,1,150,2049,2049
16109,AW00027108,Rachel Thompson,50 - 59,New,1,2071,1,1,150,2071,2071
16096,AW00027095,Spencer Flores,50 - 59,New,1,2049,1,1,150,2049,2049
18451,AW00029450,Bradley Chande,Above 70,New,1,2049,1,1,150,2049,2049
16087,AW00027086,Lauren Howard,50 - 59,New,1,2049,1,1,150,2049,2049
16286,AW00027285,Zachary Jones,40 - 49,New,1,783,1,1,150,783,783
18483,AW00029482,Clayton Zhang,60 - 69,New,1,2049,1,1,150,2049,2049
16271,AW00027270,Connor Collins,40 - 49,New,1,783,1,1,150,783,783
16095,AW00027094,Sean Kelly,40 - 49,New,1,2071,1,1,150,2071,2071
